,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ICMS_file_storage61,01_A0_Liver_naive_0days_170427_UKy_GCH_rep1-polar-ICMS_A,01_A0_Liver_naive_170427_UKy_GCB_rep1-quench_ICMSA.raw,file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ICMS_file_storage62,02_A1_Liver_naive_0days_170427_UKy_GCH_rep2-polar-ICMS_A,02_A1_Liver_naive_170427_UKy_GCB_rep2-quench_ICMSA.raw,file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ICMS_file_storage63,03_A2_Liver_naive_0days_170427_UKy_GCH_rep3-polar-ICMS_A,03_A2_Liver_naive_170427_UKy_GCB_rep3-quench_ICMSA.raw,file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ICMS_file_storage64,04_B0_Liver_syngenic_42days_170427_UKy_GCH_rep1-polar-ICMS_A,04_B0_Liver_syngenic_170427_UKy_GCB_rep1-quench_ICMS.raw,file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ICMS_file_storage65,05_B1_Liver_syngenic_42days_170427_UKy_GCH_rep2-polar-ICMS_A,05_B1_Liver_syngenic_170427_UKy_GCB_rep2-quench_ICMSA.raw,file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ICMS_file_storage66,06_B2_Liver_syngenic_42days_170427_UKy_GCH_rep3-polar-ICMS_A,06_B2_Liver_syngenic_170427_UKy_GCB_rep3-quench_ICMS.raw,file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ICMS_file_storage67,07_C1-1_Liver_allogenic_42days_170427_UKy_GCH_rep1-polar-ICMS_A,07_C1-1_Liver_allogenic_170427_UKy_GCB_rep1-quench_ICMSA.raw,file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ICMS_file_storage68,08_C1-2_Liver_allogenic_42days_170427_UKy_GCH_rep2-polar-ICMS_A,08_C1-2_Liver_allogenic_170427_UKy_GCB_rep2-quench_ICMSA.raw,file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ICMS_file_storage69,09_C2-0_Liver_allogenic_42days_170427_UKy_GCH_rep1-polar-ICMS_A,09_C2-0_Liver_allogenic_170427_UKy_GCB_rep1-quench_ICMSA.raw,file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ICMS_file_storage70,10_B1-0_Liver_syngenic_7days_170427_UKy_GCH_rep1-polar-ICMS_A,10_B1-0_Liver_syngenic_170427_UKy_GCB_rep1-quench_ICMSA.raw,file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ICMS_file_storage71,11_B1-1_Liver_syngenic_7days_170427_UKy_GCH_rep2-polar-ICMS_A,11_B1-1_Liver_syngenic_170427_UKy_GCB_rep2-quench_ICMSA.raw,file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ICMS_file_storage72,12_B1-2_Liver_syngenic_7days_170427_UKy_GCH_rep3-polar-ICMS_A,12_B1-2_Liver_syngenic_170427_UKy_GCB_rep3-quench_ICMSA.raw,file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ICMS_file_storage73,13_C1-1_Liver_allogenic_7days_170427_UKy_GCH_rep1-polar-ICMS_A,13_C1-1_Liver_allogenic_170427_UKy_GCB_rep1-quench_ICMS.raw,file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ICMS_file_storage74,14_C1-2_Liver_allogenic_7days_170427_UKy_GCH_rep2-polar-ICMS_A,14_C1-2_Liver_allogenic_170427_UKy_GCB_rep2-quench_ICMSA.raw,file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ICMS_file_storage75,15_C1-20_Liver_allogenic_7days_170427_UKy_GCH_rep3-polar-ICMS_A,15_C1-20_Liver_allogenic_170427_UKy_GCB_rep3-quench_ICMSA.raw,file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#tags,,,#sample.id,#sample.reconstitution_volume;#%units=uL,#sample.injection_volume;#%units=uL,,#sample.polar_split_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01_A0_Spleen_naive_0days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,1.3,0.120490287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02_A1_Spleen_naive_0days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,1.51,0.119762988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,03_A2_Spleen_naive_0days_170427_UKy_GCH_rep3-polar-ICMS_A,20,10,1.67,0.115690228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,04_B0_Spleen_syngenic_42days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,1.91,0.115297572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,05_B1_Spleen_syngenic_42days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,1.1,0.115636866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,06_B2_Spleen_syngenic_42days_170427_UKy_GCH_rep3-polar-ICMS_A,20,10,3.36,0.119417244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,07_C1-1_Spleen_allogenic_42days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,1.07,0.117161404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,08_C1-2_Spleen_allogenic_42days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,0.53,0.119693218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,09_C2-0_Spleen_allogenic_42days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,1.2,0.122111591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,10_B1-0_Spleen_syngenic_7days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,2.82,0.121717929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,11_B1-1_Spleen_syngenic_7days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,2.12,0.118311089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,12_B1-2_Spleen_syngenic_7days_170427_UKy_GCH_rep3-polar-ICMS_A,20,10,1.6,0.12084312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,13_C1-1_Spleen_allogenic_7days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,1.61,0.120323714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,14_C1-2_Spleen_allogenic_7days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,2.01,0.120832766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,15_C1-20_Spleen_allogenic_7days_170427_UKy_GCH_rep3-polar-ICMS_A,20,10,2.64,0.122262648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#tags,,,#sample.id,#sample.reconstitution_volume;#%units=uL,#sample.injection_volume;#%units=uL,,#sample.polar_split_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,16_A0_Lung_naive_0days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,0.67579575829755,0.115962524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,17_A1_Lung_naive_0days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,0.611270440061946,0.116556291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,18_A2_Lung_naive_0days_170427_UKy_GCH_rep3-polar-ICMS_A,20,10,0.1466425166454,0.114343627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19_B0_Lung_syngenic_42days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,0.5600416771908,0.114203342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,20_B1_Lung_syngenic_42days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,0.295975476153563,0.109164101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,21_B2_Lung_syngenic_42days_170427_UKy_GCH_rep3-polar-ICMS_A,20,10,0.338255981330621,0.114047451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22_C1-1_Lung_allogenic_42days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,1.37675916949196,0.11762231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23_C1-2_Lung_allogenic_42days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,1.15472101880835,0.113664707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24_C2-0_Lung_allogenic_42days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,0.607584443709454,0.117502917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25_B1-0_Lung_syngenic_7days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,0.471479328925284,0.114347546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26_B1-1_Lung_syngenic_7days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,0.347987200677083,0.117881649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27_B1-2_Lung_syngenic_7days_170427_UKy_GCH_rep3-polar-ICMS_A,20,10,0.33973434603,0.12673043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,28_C1-1_Lung_allogenic_7days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,0.372266185728825,0.111222741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29_C1-2_Lung_allogenic_7days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,0.319858553393733,0.122427408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,30_C1-20_Lung_allogenic_7days_170427_UKy_GCH_rep3-polar-ICMS_A,20,10,0.493009632082,0.112660944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01_A0_SI_naive_0days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,1.36028448937217,0.101435260586319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02_A1_SI_naive_0days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,1.23102448856933,0.120584361154353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,03_A2_SI_naive_0days_170427_UKy_GCH_rep3-polar-ICMS_A,20,10,0.881936215012804,0.141890977952117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,04_B0_SI_syngenic_42days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,0.982575868463556,0.124849788122193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,05_B1_SI_syngenic_42days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,1.00107309563027,0.119571791460022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,06_B2_SI_syngenic_42days_170427_UKy_GCH_rep3-polar-ICMS_A,20,10,0.59130219726032,0.228426992711028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,07_C1-1_SI_allogenic_42days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,3.41149537242415,0.112862731359841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,08_C1-2_SI_allogenic_42days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,3.14250756875535,0.116381850324101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,09_C2-0_SI_allogenic_42days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,2.18088953369432,0.114317673378076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,10_B1-0_SI_syngenic_7days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,1.82214095477232,0.145307917888563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,11_B1-1_SI_syngenic_7days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,2.37897061377037,0.144286781179985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,12_B1-2_SI_syngenic_7days_170427_UKy_GCH_rep3-polar-ICMS_A,20,10,0.810261438960498,0.118380248091603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,13_C1-1_SI_allogenic_7days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,1.45070953211249,0.218256223712629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,14_C1-2_SI_allogenic_7days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,2.9949937519111,0.11595166163142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,15_C1-20_SI_allogenic_7days_170427_UKy_GCH_rep3-polar-ICMS_A,20,10,0.0759882882951112,0.216383992905443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01_A0_Colon_naive_0days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,0.618176844244679,0.255757329816374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02_A1_Colon_naive_0days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,0.462684657018603,0.187720016373312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,03_A2_Colon_naive_0days_170427_UKy_GCH_rep3-polar-ICMS_A,20,10,0.631720462820764,0.201939213126981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,04_B0_Colon_syngenic_42days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,0.667936810522639,0.123618301385197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,05_B1_Colon_syngenic_42days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,0.616022377062167,0.13203816728273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,06_B2_Colon_syngenic_42days_170427_UKy_GCH_rep3-polar-ICMS_A,20,10,1.56231143437054,0.125838779956427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,07_C1-1_Colon_allogenic_42days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,1.20933350041114,0.184148425421108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,08_C1-2_Colon_allogenic_42days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,1.61153178001483,0.152109107169474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,09_C2-0_Colon_allogenic_42days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,1.6843458692848,0.141717963066592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,10_B1-0_Colon_syngenic_7days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,0.974430949965337,0.170429537859646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,11_B1-1_Colon_syngenic_7days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,1.2443973624104,0.153805215540181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,12_B1-2_Colon_syngenic_7days_170427_UKy_GCH_rep3-polar-ICMS_A,20,10,1.6127238309056,0.134705645702025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,13_C1-1_Colon_allogenic_7days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,2.07355565137662,0.134222399150743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,14_C1-2_Colon_allogenic_7days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,1.74207737756418,0.0855160450997398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,15_C1-20_Colon_allogenic_7days_170427_UKy_GCH_rep3-polar-ICMS_A,20,10,1.9186640291,0.143267710878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01_A0_Liver_naive_0days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,0.969857596112631,0.118022328548644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02_A1_Liver_naive_0days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,1.25322429791328,0.120185092546273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,03_A2_Liver_naive_0days_170427_UKy_GCH_rep3-polar-ICMS_A,20,10,1.64417843215165,0.121206300422589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,04_B0_Liver_syngenic_42days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,0.8340488686912,0.113586559532505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,05_B1_Liver_syngenic_42days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,0.872983807787959,0.124180843317667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,06_B2_Liver_syngenic_42days_170427_UKy_GCH_rep3-polar-ICMS_A,20,10,0.7304291414016,0.127582814037389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,07_C1-1_Liver_allogenic_42days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,1.10182984579778,0.114865693609714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,08_C1-2_Liver_allogenic_42days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,1.64229936037899,0.113173353330834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,09_C2-0_Liver_allogenic_42days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,1.50710466760895,0.116565946046975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,10_B1-0_Liver_syngenic_7days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,0.2899111645312,0.131564245810056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,11_B1-1_Liver_syngenic_7days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,1.05849186015013,0.12950327510917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,12_B1-2_Liver_syngenic_7days_170427_UKy_GCH_rep3-polar-ICMS_A,20,10,0.297817071522578,0.198599688819738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,13_C1-1_Liver_allogenic_7days_170427_UKy_GCH_rep1-polar-ICMS_A,20,10,0.56949473675632,0.134672001207821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,14_C1-2_Liver_allogenic_7days_170427_UKy_GCH_rep2-polar-ICMS_A,20,10,0.356347433809408,0.124224818852405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,15_C1-20_Liver_allogenic_7days_170427_UKy_GCH_rep3-polar-ICMS_A,20,10,1.16060393406157,0.109910128734515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EXTRACTION PELLET / PROTEIN,,,,,,,,,,,have been used by IC-MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DATE:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Person:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#tags,#protocol.id,#protocol.type,*#protocol.filename,#protocol.description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,protein_extraction,sample_prep,"4D_17Jun4_Fan_Prot_Quant.pdf,4B_Extract_Polar_Lipid_Prot_Fan_070417.pdf",Protein extraction and quantification.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#protocol.id,#.parentID,#.type,#.box_name,#.location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,analytical_box1,analytical_sample_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#tags,,#sample.id,,,,,,,,,,,,,,,,#sample%child.id=-protein;#.protein_weight;#%units=mg;*#protocol.id=protein_extraction,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,Slice #,Parent Sample ID,residue tare (1.5ml tube),residue +tare,g dry residue,BoxID,status,mg dry residue (approx),ul Tris SDS + DTT buffer,Prot ext tare (g),g Tare+ext,g protein ext,,µl used for BCA,Compatibility reagent,Working reagent,mg/ml protein (from BCA),mg protein,,BoxID,status,Comment,% extracted,,,,,,,,,,,,,,,,,,,,,
,01,01_A0_Spleen_naive_0days_170427_UKy_GCH_rep1,1.05997,1.06127,0.0012999999999998568,analytical_box1,STORED,1.2999999999998568,,,,0,,,,,,0,,analytical_box2,,,0,,,,,,,,,,,,,,,,,,,,,
,02,02_A1_Spleen_naive_0days_170427_UKy_GCH_rep2,1.04585,1.04736,0.0015100000000001224,analytical_box1,STORED,1.5100000000001224,,,,0,,,,,,0,,analytical_box2,,,0,,,,,,,,,,,,,,,,,,,,,
,03,03_A2_Spleen_naive_0days_170427_UKy_GCH_rep3,1.0621,1.06377,0.0016700000000000603,analytical_box1,STORED,1.6700000000000603,,,,0,,,,,,0,,analytical_box2,,,0,,,,,,,,,,,,,,,,,,,,,
,04,04_B0_Spleen_syngenic_42days_170427_UKy_GCH_rep1,1.07555,1.07746,0.0019100000000000783,analytical_box1,STORED,1.9100000000000783,,,,0,,,,,,0,,analytical_box2,,,0,,,,,,,,,,,,,,,,,,,,,
,05,05_B1_Spleen_syngenic_42days_170427_UKy_GCH_rep2,1.05509,1.05619,0.0010999999999998789,analytical_box1,STORED,1.0999999999998789,,,,0,,,,,,0,,analytical_box2,,,0,,,,,,,,,,,,,,,,,,,,,
,06,06_B2_Spleen_syngenic_42days_170427_UKy_GCH_rep3,1.06057,1.06393,0.0033600000000000296,analytical_box1,STORED,3.3600000000000296,,,,0,,,,,,0,,analytical_box2,,,0,,,,,,,,,,,,,,,,,,,,,
,07,07_C1-1_Spleen_allogenic_42days_170427_UKy_GCH_rep1,1.06212,1.06319,0.0010700000000001264,analytical_box1,STORED,1.0700000000001264,,,,0,,,,,,0,,analytical_box2,,,0,,,,,,,,,,,,,,,,,,,,,
,08,08_C1-2_Spleen_allogenic_42days_170427_UKy_GCH_rep2,1.04856,1.04909,0.0005300000000001415,analytical_box1,STORED,0.5300000000001415,,,,0,,,,,,0,,analytical_box2,,,0,,,,,,,,,,,,,,,,,,,,,
,09,09_C2-0_Spleen_allogenic_42days_170427_UKy_GCH_rep1,1.04433,1.04553,0.0012000000000000899,analytical_box1,STORED,1.2000000000000899,,,,0,,,,,,0,,analytical_box2,,,0,,,,,,,,,,,,,,,,,,,,,
,10,10_B1-0_Spleen_syngenic_7days_170427_UKy_GCH_rep1,1.03365,1.03647,0.0028200000000000447,analytical_box1,STORED,2.8200000000000447,,,,0,,,,,,0,,analytical_box2,,,0,,,,,,,,,,,,,,,,,,,,,
,11,11_B1-1_Spleen_syngenic_7days_170427_UKy_GCH_rep2,1.05413,1.05625,0.0021199999999998997,analytical_box1,STORED,2.1199999999998997,,,,0,,,,,,0,,analytical_box2,,,0,,,,,,,,,,,,,,,,,,,,,
,12,12_B1-2_Spleen_syngenic_7days_170427_UKy_GCH_rep3,1.05745,1.05905,0.0016000000000000458,analytical_box1,STORED,1.6000000000000458,,,,0,,,,,,0,,analytical_box2,,,0,,,,,,,,,,,,,,,,,,,,,
,13,13_C1-1_Spleen_allogenic_7days_170427_UKy_GCH_rep1,1.04653,1.04814,0.0016100000000001113,analytical_box1,STORED,1.6100000000001113,,,,0,,,,,,0,,analytical_box2,,,0,,,,,,,,,,,,,,,,,,,,,
,14,14_C1-2_Spleen_allogenic_7days_170427_UKy_GCH_rep2,1.07245,1.07446,0.0020100000000000673,analytical_box1,STORED,2.0100000000000673,,,,0,,,,,,0,,analytical_box2,,,0,,,,,,,,,,,,,,,,,,,,,
,15,15_C1-20_Spleen_allogenic_7days_170427_UKy_GCH_rep3,1.06144,1.06408,0.0026399999999999757,analytical_box1,STORED,2.6399999999999757,,,,0,,,,,,0,,analytical_box2,,,0,,,,,,,,,,,,,,,,,,,,,
,16,16_A0_Lung_naive_0days_170427_UKy_GCH_rep1,1.05772,1.05926,0.0015400000000000968,analytical_box1,Processed,1.5400000000000968,300,1.8246,2.0985,0.27390000000000003,,,,,2.4673083545,0.6757957582975501,,analytical_box2,STORED,,0.43882841447890103,,,,,,,,,,,,,,,,,,,,,
,17,17_A1_Lung_naive_0days_170427_UKy_GCH_rep2,1.04954,1.04999,0.00045000000000006146,analytical_box1,Processed,0.45000000000006146,300,1.7905,2.0594,0.26890000000000014,,,,,2.273225883458333,0.6112704400619461,,analytical_box2,STORED,,1.358378755693028,,,,,,,,,,,,,,,,,,,,,
,18,18_A2_Lung_naive_0days_170427_UKy_GCH_rep3,1.07261,1.07283,0.00021999999999988695,analytical_box1,Processed,0.21999999999988695,300,1.7995,2.0722,0.27269999999999994,,,,,0.537743002,0.14664251664539998,,analytical_box2,STORED,,0.6665568938430697,,,,,,,,,,,,,,,,,,,,,
,19,19_B0_Lung_syngenic_42days_170427_UKy_GCH_rep1,1.06986,1.06442,-0.005440000000000111,analytical_box1,Processed,-5.440000000000111,300,1.8116,2.0867,0.2750999999999999,,,,,2.0357749079999996,0.5600416771907997,,analytical_box2,STORED,,-0.10294883771889489,,,,,,,,,,,,,,,,,,,,,
,20,20_B1_Lung_syngenic_42days_170427_UKy_GCH_rep2,1.06472,1.06575,0.0010299999999998644,analytical_box1,Processed,1.0299999999998644,300,1.7932,2.0617,0.2685000000000002,,,,,1.1023295201249996,0.2959754761535626,,analytical_box2,STORED,,0.28735483121708894,,,,,,,,,,,,,,,,,,,,,
